repo,org,datasources,teacher,eval_benchmark,candidate,swept
mlfoundations-dev/openthoughts2_3k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_code,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_code_0.3k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_code_0.3k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_code_0.3k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_code_100k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_code_100k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_code_10k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_code_10k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_code_10k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_code_1k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_code_1k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_code_1k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_code_30k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_code_30k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_code_3k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_code_3k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_code_3k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_code_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_0.3k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_0.3k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_0.3k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_0.3k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_100k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_100k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_100k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_10k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_10k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_10k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_10k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_1k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_1k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_1k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_1k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_300k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_300k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_300k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_30k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_30k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_30k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_3k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_3k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_3k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_math_3k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_science,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_science_0.3k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_science_0.3k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_science_1k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_science_1k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_science_1k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_science_3k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_science_3k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_science_3k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_science_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts2_science_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_0.3k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_0.3k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_0.3k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_1000k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_annotated_Qwen3-32B,mlfoundations-dev,,Qwen3,,True,False
mlfoundations-dev/openthoughts3_100k_code_only_20k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_code_swap_r1,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_code_swap_r1_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_eval_2870,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_llama3_eval_5554,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_python_filtered,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_python_filtered_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_python_tagged,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_qwen25_1b_bsz1024_lr16e5_epochs5_eval_8179,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_qwen25_1b_bsz1024_lr2e5_epochs5_eval_8179,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_qwen25_1b_bsz1024_lr4e5_epochs5_eval_8179,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_qwen25_1b_bsz1024_lr8e5_epochs5_eval_8179,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_qwen25_1b_bsz256_lr16e5_epochs5_eval_8179,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_qwen25_1b_bsz256_lr16e5_epochs7_eval_8179,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_qwen25_1b_bsz256_lr2e5_epochs5_eval_8179,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_qwen25_1b_bsz256_lr2e5_epochs7_eval_8179,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_qwen25_1b_bsz256_lr4e5_epochs5_eval_8179,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_qwen25_1b_bsz256_lr4e5_epochs7_eval_8179,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_qwen25_1b_bsz256_lr8e5_epochs5_eval_8179,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_qwen25_1b_bsz256_lr8e5_epochs7_eval_8179,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_qwen25_1b_bsz512_lr16e5_epochs5_eval_8179,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_qwen25_1b_bsz512_lr2e5_epochs5_eval_8179,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_qwen25_1b_bsz512_lr4e5_epochs5_eval_8179,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_100k_qwen25_1b_bsz512_lr8e5_epochs5_eval_8179,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_10k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_10k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_10k_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_10k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_10k_llama3_eval_5554,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_1k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_1k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_1k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_1k_llama3_eval_5554,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_300k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_300k_32B_eval_569a,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_300k_annotated_Qwen3-32B,mlfoundations-dev,,Qwen3,,True,False
mlfoundations-dev/openthoughts3_300k_ckpts_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_300k_ckpts_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_300k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_300k_eval_2693,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_300k_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_300k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_300k_eval_901d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_300k_eval_d81a,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k-filter-thought-2048-tokens-conversations,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k-filter-thought-2048-tokens-conversations_eval_5554,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k-filter-thought-4096-tokens-conversations,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k-filter-thought-4096-tokens-conversations_eval_5554,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k-filter-thought-8192-tokens-conversations,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k-filter-thought-8192-tokens-conversations_eval_5554,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k-remove-wait-keyword,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k-remove-wait-keyword_eval_5554,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k-with-complete-thoughts,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k-with-complete-thoughts_eval_5554,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k_annotated_QwQ-32B,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k_leonardo,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k_leonardo_sharegpt,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k_leonardo_sharegpt_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k_leonardo_sharegpt_eval_5554,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k_leonardo_sharegpt_lossspikerun_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k_leonardo_sharegpt_lossspikerun_eval_5554,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_30k_llama3_eval_5554,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_3k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_3k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_3k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_3k_llama3_eval_5554,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_0.3k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_0.3k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_0.3k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_100k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_100k_annotated_QwQ-32B,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_100k_annotated_QwQ-32B_sharegpt,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_100k_annotated_QwQ-32B_sharegpt_eval_5554,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_100k_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_100k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_10k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_10k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_10k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_1k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_1k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_1k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_1k_no_code_blocks,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_30k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_30k_annotated_QwQ-32B,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_30k_annotated_QwQ-32B_cleaned,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_30k_annotated_QwQ-32B_cleaned_sharegpt,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_30k_annotated_QwQ-32B_cleaned_sharegpt_eval_5554,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_30k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_30k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_3k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_3k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_3k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_eval_d81a,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_force_stop,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_code_python_filtered,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_full_qwen25_1b_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_full_qwen25_1b_eval_569a,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_full_qwen25_1b_eval_8179,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt00500_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt00500_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt01000_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt01000_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt01500_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt01500_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt02000_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt02000_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt02500_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt03000_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt03000_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt03500_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt03500_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt04000_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt04500_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt04500_new_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt05000_eval_5554,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt05000_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt05000_new_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt05500_new_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt06000_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt06500_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt07000_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt07500_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt08000_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt08500_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt09000_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt09500_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt10000_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_herorun_ckpt10500_eval_27e9,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_0.3k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_0.3k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_0.3k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_0.3k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_100k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_100k_annotated_QwQ-32B,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_100k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_100k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_10k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_10k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_10k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_10k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_1k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_1k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_1k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_1k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_300k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_300k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_300k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_30k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_30k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_30k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_3k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_3k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_3k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_math_3k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_science,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_science_0.3k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_science_0.3k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_science_0.3k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_science_10k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_science_10k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_science_10k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_science_1k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_science_1k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_science_1k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_science_30k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_science_30k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_science_3k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_science_3k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_science_3k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts3_science_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_0.3k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_0.3k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_1000,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_10000,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_100000,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_100000_1742859806_eval_0981,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_10000_1742774488_eval_0981,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_1000_1742772917_eval_0981,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_100k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_100k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_10k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_10k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_113957,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_113957_1742860411_eval_0981,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_113957_1742865206_eval_0981,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_114k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_114k_thinkprompt,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_1k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_1k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_2-5k_alternative_r1_distill_llama70b,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_2-5k_alternative_r1_distill_llama70b_16k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_2-5k_base,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_2-5k_rewrite_r1_distill_llama70b,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_2-5k_rewrite_r1_distill_llama70b_16k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_3000,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_30000,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_30000_1742859211_eval_0981,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_30k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_30k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_30k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_316,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_3_dedup_code,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_3k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_3k_eval_636d,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_code,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_code_0.3k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_code_0.3k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_code_10k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_code_10k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_code_1k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_code_1k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_code_3k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_code_3k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_code_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_math,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_math_0.3k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_math_0.3k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_math_0.3k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_math_10k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_math_10k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_math_10k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_math_1k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_math_1k_eval_08c7,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_math_1k_eval_2e29,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_math_30k,mlfoundations-dev,,,,False,False
mlfoundations-dev/openthoughts_math_30k_eval_08c7,mlfoundations-dev,,,,False,False
